LATITUD;LONGITUD;IDENTIFICADOR;NOMBRE PARADERO;VIA PARADERO;DIRECCION PARADERO
4.659306561;-74.117518029;134A06;Br la Esperanza Sur;Av. Boyacá;Av. Boyacá - Cl 23
4.661494572;-74.115974968;007A06;Av. Esperanza;Av. Boyacá;Av. Boyacá - Av. La Esperanza
4.661582572;-74.115751960;008A06;Av. Esperanza;Av Boyacá;Av Boyacá - Av Esperanza
4.663438597;-74.117653014;043A06;Br. Capellanía Kr 72B;Av. Esperanza;Av Esperanza - Kr 72B
4.663521597;-74.117389005;071A06;Br. Modelia;Av. Esperanza;Av EsperanzaA - Kr 72B
4.666483593;-74.111396794;031A05;AC 26;Av. Boyacá;Av. Boyacá - AC 26
4.653278469;-74.109097782;143A06;C.C. Salitre Plaza;Av. Esperanza;Av Esperanza - Kr 68B
4.650536435;-74.106916724;285A06;Imprenta Nacional de Colombia;Dg  24A;Dg 24A - AK 68
4.651745445;-74.106930719;283A06;Br Salitre Occidental Cl 24B;Kr  68A;Kr 68A - CL 24B
4.652000441;-74.105625675;284A06;KR 68A;Dg  24C;Dg 24C - Tv  68
4.657216488;-74.106127666;378A06;Estación El Tiempo;Av. Cl 26;AC 26 - Kr 68 D
4.651597433;-74.104697646;131A06;Banco de la Republica;AK 68;AK 68 - Cl 26
4.652170438;-74.104755645;132C06;Banco de la Republica;AK 68;AK 68 -  CL 26
4.653466443;-74.103444596;386A06;AK 68;AC 26;AC 26 - KR 68
4.656252474;-74.104847629;371A05;Estación El Tiempo;Av. Cl 26;AC 26 - Kr 68B Bis
4.655689455;-74.102015539;115A05;AC 26;AK 68;AK 68 - Cl 44
4.661619539;-74.108839734;375A06;Estación Av Rojas;Av. Cl 26;AC 26 - Kr 69D Bis
4.659653516;-74.107535700;379A06;Salitre Occidental;AC 26;AC 26 - Kr 68B
4.662824551;-74.109201740;372A05;Estación Av Rojas;Av. Cl 26;AC 26 - AK 70
4.666252563;-74.105591605;165A05;Jardin Botanico;Av CARRRERA 70;AK 70 - Cl 51
4.669223628;-74.113721857;376A06;Estación Normandia;Av. Cl 26;AC 26 -  Kr 74
4.674200686;-74.116925938;377A06;Estación Modelia;Av. Cl 26;AC 26 - Kr 82
4.674448686;-74.116546924;374A05;Estación Modelia;Av. Cl 26;AC 26 - Kr 82
4.669556629;-74.113421845;373A05;Estación Normandia;Av. Cl 26;AC 26 -  Kr 74
4.666823597;-74.111525797;008A05;AC 26;Av. Boyacá;Av. Boyacá - Cl 26
4.681275749;-74.117354918;168A05;Laboratorios Spaison LTDA;Av. Cali;Av. Cali - Cl 51
4.681099746;-74.116990907;028A05;Homecenter AC 26;Av. Ciudad de Cali;Av. Calí - Cl 52A
4.678732702;-74.112137759;091A05;Br Santa Cecilia;Cl 53;Cl 53 - Kr 78A
4.678732700;-74.111817748;092A05;SANTA CECILIA;Cl 53;Cl 53 - 78
4.677434684;-74.110800721;089A05;Br Santa Cecilia;Cl 53;Cl 53 - 77C
4.677094678;-74.110118701;090A05;Kr 77A;Cl 53;AC 53 - Kr 77A
4.677768683;-74.110055695;075A05;Av José Celestino Mutis;Kr  77A;Kr 77A - Cl 57
4.678064685;-74.109954691;193A05;Br Santa Cecilia;Kr  77;Kr 77 A - CL 55
4.679987713;-74.112177754;270A05;SANTA CECILIA;Tv  85;Tv  85 - CL 57
4.680440716;-74.112139751;269A05;SANTA CECILIA;Tv  85;Tv  85 - CL 57
4.666818569;-74.105822610;023A05;Br Normandia;Kr  70;Kr 70 - Cl 51
4.670614608;-74.107230637;130A05;CAI Normandía;Av. Boyacá;Av. Boyacá - Cl 52
4.674465649;-74.108932675;087A05;Br Nomandia Occidental;Cl 53;AC 53 - Kr 73A
4.674540649;-74.108688666;088A05;Br Nomandia Occidental;Cl 53;AC 53 - Kr 73
4.671982621;-74.107547641;097A05;Av Boyacá;AC 53;AC 53 - Kr 72A
4.671774615;-74.106606611;129A05;Br Normandía AC 53;Av. Boyacá;Av. Boyacá - Cl 53
4.671003607;-74.106267604;098A05;Av Boyacá;AC 53;AC 53 - Kr 71C
4.668984582;-74.104678562;100A05;Br Normandía;AC 53;AC 53 - Kr 71A
4.669141582;-74.104440553;099A05;Br Normandía;AC 53;AC 53 - Kr 70D
4.668625571;-74.103013509;167A05;Universidad Libre;AK 70;AK 70 - AC 53
4.669242576;-74.103098509;166A05;Universidad Libre;AK 70;AK 70 - Cl 54
4.674275623;-74.103756506;027A05;AC 63;Av. Boyacá;Av. Boyacá - AC 63
4.676781657;-74.106322578;375A05;Pq Empresarial Normandía;AC 63;AC 63 - Kr 73A
4.679358694;-74.109463668;077A05;Parroquia San Carlos Borromeo;Cl 63;Cl 63 - Kr 77A
4.679030688;-74.108780648;105A05;Pq. Empresarial Normandía;Cl 63F;Cl 63 - Kr 77A
4.680840698;-74.107722604;061A05;CAI Villa Luz;Kr 77A;Kr 77A - Cl 64B
4.680929699;-74.107767605;192A05;CAI Villa Luz;Kr  77 A;Kr 77 A - CL 63F BIS
4.679839681;-74.105875548;376A05;Colegio Federico Bessel;KR 75;Kr 75 - CL 64C 23
4.681900699;-74.106116546;271A05;Kr 77;Cl 64F;Cl 64F - Kr 77 Bis
4.682090703;-74.106476557;364A05;Kr 77;Cl 64F;Cl 64F - Kr 77 Bis
4.675255632;-74.104029510;026A05;AC 63;Av. Boyacá;Av. Boyacá - AC 63
4.676492644;-74.104255512;272A05;Br. Normandía Occidental;Kr 73;Kr 73 - Cl 63
4.676449643;-74.104213510;273A05;Br. Normandía Occidental;Kr 73;Kr 73 - Cl 63
4.678663649;-74.101463410;127A05;Br Lujan;Av. Boyacá;Av. Boyacá - Cl 64H
4.656476456;-74.100931499;116A05;Br. Salitre Greco;AK 68;AK 68 - Cl 46
4.656912455;-74.099909464;163A05;Parque Metropilotano Simón Bol;AC  53;AC 53 - Kr 67B (AL FRENTE)
4.656424450;-74.099747461;164A05;Br. Salitre Greco;AC 53;AC 53 - Kr 67
4.652233386;-74.093813287;162A05;Br. Salitre Greco AK 60;AC 53;AC 53 - AK 60
4.652579388;-74.093701281;035A05;Parque Metropilotano Simón Bol;Cl 53;Cl 53 - KR 60
4.658836470;-74.099526442;117A05;Compensar;AK 68;AK 68 - Cl 49
4.660988480;-74.097907378;210A05;Pq. Simón Bolívar;AK 68;AK 68 - Cl 49A
4.660592476;-74.097597370;118A05;Pq. Simón Bolívar;AK 68;AK 68 - Cl 51
4.664454497;-74.095176272;119A05;Coliseo El Salitre;AK 68;AK 68 - AC 63
4.651082368;-74.092176239;161A05;Br. La Esmeralda;AC 53;AC 53 - Kr 59
4.653935388;-74.091305196;149A05;Pq Simón Bolivar Cl 57C;AK 60;AK 60 - CL 57C
4.650543358;-74.090965201;160A05;Br Pablo VI Kr 57 Bis;AC 53;AC 53 - Kr 57 BIS
4.653680384;-74.090993187;148A05;Pq Simón Bolivar;AK 60;AK 60 - CL 60
4.657393410;-74.089686127;147A05;Bibl Virgilio Barco;AK 60;AK 60 - CL 61
4.657567409;-74.089212110;146A05;Bibl Virgilio Barco;AK 60;AK 60 - Cl 57-60
4.658229409;-74.087977067;150A05;Bibl Virgilio Barco;AC 63;AC 63 - AK 60
4.658245407;-74.087578053;151A05;Centro Alto Rendimiento;AC 63;AC 63 - Kr 60
4.654884367;-74.085222993;155A05;Palacio de los Deportes;AC 63;AC 63 - Kr 56
4.656406387;-74.086656032;153A05;Bibl Virgilio Barco;AC 63;AC 63 - Kr 47
4.656596387;-74.086452025;152A05;Centro Alto Rendimiento;AC 63;AC 63 - Tv  59A
4.660612437;-74.089574107;144A05;Museo de los Niños;AC 63;AC 63 - Kr 65
4.661055440;-74.089495103;145A05;Museo de los Niños;AC 63;AC 63 - Kr 60
4.664836487;-74.092500183;138A05;Pq. Simón Bolívar;AC 63;AC 63 - AK 68
4.664715484;-74.091993167;139A05;Pq. El Salitre;AC 63;AC 63 - AK 68
4.670102569;-74.100132407;142A05;Jardín Botánico;AC 63;AC 63 - Kr 69L
4.670310571;-74.100058404;014A05;Jardín Botanico;Cl 63;AC 63 - Kr 69L
4.669363558;-74.099039375;143A05;Br Bosque Popular;AC 63;AC 63 - Kr 69 F
4.669097551;-74.098056344;015A05;Br Bosque Popular;Cl 63;AC 63 - Kr 69C
4.671132567;-74.097797326;397A05;Br Bosque Popular;Cl 63 C;Cl 63 C - Kr 69F
4.667547527;-74.096038286;140A05;Polideportivo Salitre;AC 63;AC 63 - AK 68
4.669426548;-74.096956307;280A05;Br. CASA NUEVA;Kr  69;Kr 69 - 63A-13
4.667148519;-74.094943252;141A05;Instituto Técnico Francisco Jo;AC 63;AC 63 - AK 68
4.678272644;-74.101203403;128A05;Br. San Joaquín;Av. Boyacá;Av. Boyacá - Cl 64F
4.681526663;-74.099278324;007A05;Colegio Andrés Frey;Av. Boyacá;Av. Boyacá - Cl 66A
4.681726661;-74.098546299;131A05;Br el Laurel;Av. Boyacá;Av. Boyacá - Cl 67
4.666919506;-74.092725180;121A05;Pq. El Salitre;AK 68;AK 68 - AC 63
4.668565516;-74.091958147;120A05;Colegio Cafam;AK 68;AK 68 - AC 63
4.671575529;-74.089183042;122C05;Pq. Acuapark;AK 68;AK 68 - AC 66
4.672596537;-74.089024031;123A05;Cruz Roja;AK 68;AK 68 - AC 66
4.673429535;-74.087229969;293A05;CARRERA 66;Cl 67B;Cl 67B - KR 66
4.681887619;-74.089718009;182A05;Br. La Estrada;AC 72;AC 72 - Kr 69C
4.682255623;-74.089795010;117A04;CAI Las Ferias;AC 72;AC 72 - Kr 68H
4.675679558;-74.088002983;301A05;Br. Bellavista Occidental;Cl 68B;Cl 68B - Kr 68A
4.676957574;-74.089093013;296A05;Br. Bellavista Occidental;Cl 69;Cl 69 - Kr 68C
4.676506559;-74.086758938;125A05;AC 68;AK 68;AK 68 - AC 68B
4.676654558;-74.086247921;124A05;Br. JJ Vargas;AK 68;AK 68 - AC 67G
4.677705570;-74.087023941;303A05;Br Bella Vista Occidental;Cl 71;Cl 71 - Kr 68B
4.678973586;-74.087973966;302A05;Br. Bellavista Occidental;Kr 68F;Kr 68F - Cl 71
4.679979595;-74.087981962;183A05;Éxito Ferias;AC 72;AC 72 - Kr 68G
4.680071595;-74.087814956;118A04;Br. Las Ferias;AC 72;AC 72 - Kr 68G
4.683664756;-74.114627817;009A05;Av. José Celestino Mutis;Av. Ciudad de Cali;Av. Calí - Cl 63
4.684782763;-74.113976790;030A05;Conservas California SA;Av. Cali;Av. Cali - Cl 63
4.685286761;-74.112769748;312A05;Av. Ciudad de Cali;Cl 64B Bis;Cl 64B Bis - Av. Cali
4.686455769;-74.112336728;169A05;N/A;Av. Ciudad de Cali;Av Ciudad de Cali - CL 64G
4.686361767;-74.112165723;010A05;Br Isabela I;Av. Ciudad de Cali;Av Ciudad de Cali - Cll 64G BI
4.683335736;-74.111096703;314A05;Colegio Gimnasio la Sabana;Tv  85;Tv  85 - Cl 63F
4.683595739;-74.111142703;313A05;F.E.T.A;Tv  85;Tv  85 - CL 64A
4.686760761;-74.110202657;315A05;ISABELA;Tv  85;Tv  85 - Cl 64I
4.689307798;-74.113189742;309A05;ALMAVIVA;Cl 65BIS;Cl 65BIS - 91-39 (AL LADO)
4.690960796;-74.110010630;317A05;PINAR DE LOS ALAMOS II;Kr  87;Kr 87 - Cl 67
4.692313841;-74.116792846;306A05;Br Alamos;Tv  93;Tv  93 - CL 65
4.695822866;-74.115707793;389A05;Br Florida Blanca;Cll 68 A;Cll 68 A - TV 95
4.699143870;-74.110708613;171A05;Br. Los Álamos;AC 72;AC 72 - Kr 91A
4.690407786;-74.108897596;034B05;Cl 68;Av. Ciudad de Cali;Av Ciudad de Cali - Cl 68
4.683898713;-74.105361512;190A05;Centro Renacer DABS;Kr 77A;Kr 77A - Cl 64J
4.684415716;-74.105043499;191A05;Cl 65A;Kr 77A;Kr 77A - Cl 65A
4.686043724;-74.103764449;189A05;IED Antonio Nariño Sede A;Kr 77A;Kr 77A - Cl 67
4.686265724;-74.103489439;195A05;IED Antonio Nariño Sede A;Kr 77A;Kr 77A - Cl 68
4.690025764;-74.105026471;333A05;PARQUE LA CLARITA;Cl 69A;Cl 69A - KR 81
4.688567742;-74.103196418;335A05;IED CARLOS LLERAS;Cl 69A;Cl 69A - KR 77C
4.688502735;-74.101767372;060A05;Defensa Civil Santa Helenita;Kr 77A;Kr 77A - Cl 69A
4.688612736;-74.101807373;188A05;IED Manuela Alaya de Gaitán;Kr 77A;Kr 77A - Cl 69A
4.694310817;-74.108331559;339A05;LA FLORIDA;Cl 70A;Cl 70A - KR 87
4.698005852;-74.109032564;170A05;Éxito Kr 90;AC 72;AC 72 - Kr 90
4.697649846;-74.108317542;122A04;Br. Florencia;AC 72;AC 72 - Kr 90
4.691696773;-74.103893426;396A05;Br. Sta Helenita;Cl 71;Cl 71 - Kr 81
4.695224808;-74.104960444;309A04;Br. Almería;AC 72;AC 72 - Av Ciudad de Cali
4.693148777;-74.102267366;113A04;Br. Tabora;AC 72;AC 72 - Kr 80
4.692617771;-74.101917357;176A05;Br. Santa Helenita;AC 72;AC 72 - Kr 80
4.695295810;-74.105267453;177C05;Av. Ciudad de Cali;AC 72;AC 72 - AV. C. de Cali
4.695295810;-74.105267453;177A05;Av. Ciudad de Cali;AC 72;AC 72 - Kr 83
4.695667814;-74.105261451;004A04;Br. La Soledad Norte;AC 72;AC 72 - Tv  83 BIS
4.696825825;-74.105498454;005A04;Br. Florencia;Av. Ciudad de Cali;Av. Ciudad de Cali - Cl 72B
4.697836829;-74.104658421;006A04;Br. La Soledad Norte;AK 86;AK 86 - Cl 74
4.701841911;-74.114335719;172A05;C.C. Diver Plaza Álamos;AC 72;AC 72 - Kr 96A
4.702198915;-74.114452721;124A04;Br. El Cedro;AC 72;AC 72 - Kr 97
4.704817954;-74.117779817;173A05;Br. Álamos;AC 72;AC 72 - Kr 101A
4.700082882;-74.111567637;123A04;Av. Longitudinal de Occidente;AC 72;AC 72 - Kr 93
4.700461844;-74.102993354;110A04;Br. París;Av. Ciudad de Cali;Av. Ciudad de Cali - Cl 75A
4.700655844;-74.102766345;007A04;Br. La Granja;AK 86;AK 86 - Cl 76A
4.707472908;-74.103899349;194A04;Éxito Quiriguia;Cl 82;Cl 82 - Kr 92
4.705899890;-74.102887324;190A04;Br. Quirigua oriental;Kr 90;Kr 90 - Cl 83
4.706952894;-74.101942288;189A04;Br. Quirigua oriental;Kr 90;Kr 90 - Cl 83
4.706542888;-74.101458274;249A04;Br. Quirigua oriental;Kr 89A;Kr 89A - Dg 83C
4.709934939;-74.105794399;152A04;Br. Bochica;Tv  94I;Tv  94L - Cl 82
4.708399920;-74.104569367;154B04;IED Miguel Antonio Caro;Tv  94;Tv  94 - Cl 82A
4.707760913;-74.104342362;193A04;Éxito Quiriguia;Cl 82;Cl 82 - Kr 92
4.711325941;-74.103693324;153A04;Br. Bochica;Tv  94I;Tv  94L - Cl 84 BIS
4.712829943;-74.101506245;310A04;Ciudad Bachue;TV 94 L;TV 94 L - CL 87
4.684281687;-74.099293311;342A05;Br Consolación;Cl 68B;Cl 68B - Kr 72A
4.686493706;-74.099328302;341A05;Pq Boyacá Real;Kr  74A;Kr 74A - Cl 69A
4.690889744;-74.099471285;114A04;Br. Tabora;AC 72;AC 72 - Kr 77A
4.690889744;-74.099471285;114D04;Br. Tabora Kr 77A;AC 72;AC 72 - Kr 76
4.688819718;-74.097727238;343A05;Br Boyacá;Kr  74A;Kr 74A - Cl 71A
